Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHEAST,30,RALLS,173,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHEAST,30,SCOTLAND,199,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHEAST,30,SHELBY,205,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,ANDREW,3,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,ATCHISON,5,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,BUCHANAN,21,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,CALDWELL,25,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,CLAY,47,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,CLINTON,49,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,DAVIESS,61,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,DE KALB,63,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,GENTRY,75,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,HARRISON,81,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,NODAWAY,147,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,RAY,177,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,NORTHWEST,10,WORTH,227,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,BOLLINGER,17,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,9,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,CARTER,35,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,DENT,65,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,DOUGLAS,67,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,HOWELL,91,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,MADISON,123,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,OREGON,149,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,OZARK,153,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,REYNOLDS,179,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,RIPLEY,181,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,SHANNON,203,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,TANEY,213,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,TEXAS,215,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,13,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WAYNE,223,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WEBSTER,225,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,9,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTH CENTRAL,80,WRIGHT,229,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHEAST,90,BUTLER,23,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHEAST,90,CAPE GIRARDEAU,31,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,31,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHEAST,90,SCOTT,201,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHEAST,90,STODDARD,207,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,BARRY,9,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,16,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,BARTON,11,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,DADE,57,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,GREENE,77,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,JASPER,97,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,LAWRENCE,109,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,26,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,MCDONALD,119,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,NEWTON,145,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,SOUTHWEST,70,STONE,209,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,BATES,13,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,CASS,37,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,CEDAR,39,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,HENRY,83,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,JACKSON,95,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,JOHNSON,101,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,LAFAYETTE,107,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,14,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,ST CLAIR,185,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,12,22.3
CENSUS,2012,END OF DEC,,COUNTY,MISSOURI,29,WEST,40,VERNON,217,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,22.3
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,CASCADE,13,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,FERGUS,27,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,JUDITH BASIN,45,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,MUSSELSHELL,65,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,CENTRAL,50,PETROLEUM,69,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,BLAINE,5,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,HILL,41,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTH CENTRAL,20,TETON,99,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,DAWSON,21,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,6,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,GARFIELD,33,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,RICHLAND,83,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,9,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,ROOSEVELT,85,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTHEAST,30,VALLEY,105,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,FLATHEAD,29,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,LAKE,47,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,LINCOLN,53,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,MISSOULA,63,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,RAVALLI,81,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,NORTHWEST,10,SANDERS,89,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,BIG HORN,3,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,CARBON,9,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,PARK,67,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,STILLWATER,95,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,SOUTH CENTRAL,80,YELLOWSTONE,111,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,19,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,SOUTHEAST,90,CARTER,11,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,SOUTHEAST,90,CUSTER,17,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,SOUTHEAST,90,POWDER RIVER,75,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,SOUTHEAST,90,ROSEBUD,87,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,1,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,SOUTHEAST,90,WIBAUX,109,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,SOUTHWEST,70,GALLATIN,31,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,49.2
CENSUS,2012,END OF DEC,,COUNTY,MONTANA,30,SOUTHWEST,70,MADISON,57,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,49.2
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,BUFFALO,19,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,26,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,CUSTER,41,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,35,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,DAWSON,47,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,41,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,GREELEY,77,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,21,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,HALL,79,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,38,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,HOWARD,93,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,39,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,SHERMAN,163,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,CENTRAL,50,VALLEY,175,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,20,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,BUTLER,23,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,10,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,CASS,25,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,9,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,COLFAX,37,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,42,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,DODGE,53,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,38,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,DOUGLAS,55,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,5,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,HAMILTON,81,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,19,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,LANCASTER,109,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,MERRICK,121,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,17,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,NANCE,125,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,PLATTE,141,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,66,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,POLK,143,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,32,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,SARPY,153,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,SAUNDERS,155,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,32,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,SEWARD,159,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,11,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,WASHINGTON,177,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,26,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,EAST,60,YORK,185,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,22,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,ARTHUR,5,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,BLAINE,9,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,BOYD,15,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,15,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,BROWN,17,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,8,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,CHERRY,31,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,7,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,GARFIELD,71,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,14,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,HOLT,89,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,57,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,KEYA PAHA,103,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,LOGAN,113,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,2,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,LOUP,115,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,3,32.4
CENSUS,2012,END OF DEC,,COUNTY,NEBRASKA,31,NORTH,20,MCPHERSON,117,,,0,,CATTLE,"CATTLE, ON FEED - OPERATIONS WITH INVENTORY",TOTAL,NOT SPECIFIED,4,32.4
